Fecha,Temperatura_C,Sensacion_termica_C,Humedad,Presion_mb,is_day
2024-12-03T07:00:00.000Z,15.9,15.9,56,1022.0,0
2024-12-03T08:00:00.000Z,15.1,15.1,55,1023.0,0
2024-12-03T09:00:00.000Z,15.2,15.2,55,1023.0,1
2024-12-03T10:00:00.000Z,17.4,17.4,53,1023.0,1
2024-12-03T11:00:00.000Z,19.7,19.7,50,1023.0,1
2024-12-03T12:00:00.000Z,20.3,20.3,47,1023.0,1
2024-12-03T13:00:00.000Z,20.8,20.8,49,1023.0,1
2024-12-03T14:00:00.000Z,21.1,21.1,53,1022.0,1
2024-12-03T15:00:00.000Z,21.5,21.5,54,1022.0,1
2024-12-03T16:00:00.000Z,21.2,21.2,55,1021.0,1
2024-12-03T17:00:00.000Z,19.7,19.7,62,1021.0,1
2024-12-03T18:00:00.000Z,17.9,17.9,69,1022.0,1
2024-12-03T19:00:00.000Z,16.9,16.9,71,1022.0,0
2024-12-03T20:00:00.000Z,16.6,16.6,71,1022.0,0
2024-12-03T21:00:00.000Z,16.4,16.4,72,1023.0,0
2024-12-03T22:00:00.000Z,16.5,16.6,73,1023.0,0
2024-12-03T23:00:00.000Z,16.2,16.2,73,1023.0,0
2024-12-04T00:00:00.000Z,15.4,15.4,76,1024.0,0
2024-12-04T01:00:00.000Z,15.7,15.7,76,1024.0,0
2024-12-04T02:00:00.000Z,15.7,15.7,74,1023.0,0
2024-12-04T03:00:00.000Z,15.6,15.6,73,1023.0,0
2024-12-04T04:00:00.000Z,15.4,15.4,73,1023.0,0
2024-12-04T05:00:00.000Z,15.1,15.1,73,1023.0,0
2024-12-04T06:00:00.000Z,14.5,14.4,72,1023.0,0
2024-12-04T07:00:00.000Z,13.4,13.2,70,1023.0,0
2024-12-04T08:00:00.000Z,13.2,12.8,68,1024.0,0
2024-12-04T09:00:00.000Z,12.6,12.0,64,1024.0,1
2024-12-04T10:00:00.000Z,14.6,14.9,56,1025.0,1
2024-12-04T11:00:00.000Z,17.4,17.4,51,1025.0,1
2024-12-04T12:00:00.000Z,19.4,19.4,51,1025.0,1
2024-12-04T13:00:00.000Z,20.3,20.3,52,1025.0,1
2024-12-04T14:00:00.000Z,20.5,20.5,53,1025.0,1
2024-12-04T15:00:00.000Z,20.4,20.4,55,1024.0,1
2024-12-04T16:00:00.000Z,19.8,19.8,55,1025.0,1
2024-12-04T17:00:00.000Z,18.6,18.6,56,1025.0,1
2024-12-04T18:00:00.000Z,17.0,17.0,62,1026.0,1
2024-12-04T19:00:00.000Z,16.0,16.0,66,1027.0,0
2024-12-04T20:00:00.000Z,15.5,15.5,67,1027.0,0
2024-12-04T21:00:00.000Z,15.3,15.3,66,1028.0,0
2024-12-04T22:00:00.000Z,15.4,15.4,65,1028.0,0
2024-12-04T23:00:00.000Z,15.6,15.6,64,1028.0,0
2024-12-05T00:00:00.000Z,14.9,15.0,67,1028.0,0
2024-12-05T01:00:00.000Z,14.7,14.7,67,1028.0,0
2024-12-05T02:00:00.000Z,14.5,14.4,67,1028.0,0
2024-12-05T03:00:00.000Z,14.4,14.0,66,1028.0,0
2024-12-05T04:00:00.000Z,14.4,14.1,66,1028.0,0
2024-12-05T05:00:00.000Z,14.6,14.4,64,1028.0,0
2024-12-05T06:00:00.000Z,14.7,14.4,63,1028.0,0
2024-12-05T07:00:00.000Z,14.5,15.0,62,1028.0,0
2024-12-05T08:00:00.000Z,14.3,14.0,63,1029.0,0
2024-12-05T09:00:00.000Z,14.4,14.1,62,1030.0,1
2024-12-05T10:00:00.000Z,15.3,15.3,58,1029.0,1
2024-12-05T11:00:00.000Z,16.4,16.4,56,1029.0,1
2024-12-05T12:00:00.000Z,17.3,17.3,57,1029.0,1
2024-12-05T13:00:00.000Z,18.1,18.1,55,1029.0,1
2024-12-05T14:00:00.000Z,18.3,18.3,55,1028.0,1
2024-12-05T15:00:00.000Z,18.1,18.1,56,1027.0,1
2024-12-05T16:00:00.000Z,17.9,17.9,58,1027.0,1
2024-12-05T17:00:00.000Z,17.3,17.3,62,1027.0,1
2024-12-05T18:00:00.000Z,16.2,16.2,68,1028.0,1
2024-12-05T19:00:00.000Z,16.3,16.3,68,1028.0,0
2024-12-05T20:00:00.000Z,16.1,16.1,65,1028.0,0
2024-12-05T21:00:00.000Z,15.8,15.8,63,1029.0,0
2024-12-05T22:00:00.000Z,15.3,15.3,60,1029.0,0
2024-12-05T23:00:00.000Z,15.2,15.2,58,1029.0,0
2024-12-06T00:00:00.000Z,16.1,16.1,54,1029.0,0
2024-12-06T01:00:00.000Z,15.9,15.9,54,1029.0,0
2024-12-06T02:00:00.000Z,15.6,15.7,55,1029.0,0
2024-12-06T03:00:00.000Z,15.4,15.4,56,1029.0,0
2024-12-06T04:00:00.000Z,15.3,15.3,55,1029.0,0
2024-12-06T05:00:00.000Z,14.9,15.1,55,1029.0,0
2024-12-06T06:00:00.000Z,14.7,14.6,56,1028.0,0
2024-12-06T07:00:00.000Z,14.7,14.6,56,1029.0,0
2024-12-06T08:00:00.000Z,14.6,14.6,55,1029.0,0
2024-12-06T09:00:00.000Z,14.8,15.1,54,1029.0,1
2024-12-06T10:00:00.000Z,16.4,16.4,51,1029.0,1
2024-12-06T11:00:00.000Z,17.9,18.0,48,1029.0,1
2024-12-06T12:00:00.000Z,19.0,19.0,44,1029.0,1
2024-12-06T13:00:00.000Z,19.5,19.5,44,1028.0,1
2024-12-06T14:00:00.000Z,19.8,19.8,44,1027.0,1
2024-12-06T15:00:00.000Z,19.9,19.9,47,1026.0,1
2024-12-06T16:00:00.000Z,19.3,19.3,50,1026.0,1
2024-12-06T17:00:00.000Z,17.9,17.9,56,1026.0,1
2024-12-06T18:00:00.000Z,17.2,17.2,61,1026.0,1
2024-12-06T19:00:00.000Z,17.4,17.4,62,1027.0,0
2024-12-06T20:00:00.000Z,17.6,17.6,62,1027.0,0
2024-12-06T21:00:00.000Z,17.6,17.6,61,1027.0,0
2024-12-06T22:00:00.000Z,17.6,17.6,59,1026.0,0
2024-12-06T23:00:00.000Z,17.7,17.7,58,1026.0,0
2024-12-07T00:00:00.000Z,17.9,17.9,58,1026.0,0
2024-12-07T01:00:00.000Z,17.6,17.6,58,1025.0,0
2024-12-07T02:00:00.000Z,17.4,17.4,57,1024.0,0
2024-12-07T03:00:00.000Z,17.4,17.4,57,1025.0,0
2024-12-07T04:00:00.000Z,17.6,17.6,58,1024.0,0
2024-12-07T05:00:00.000Z,17.6,17.6,59,1024.0,0
2024-12-07T06:00:00.000Z,17.5,17.5,60,1023.0,0
2024-12-07T07:00:00.000Z,17.5,17.5,60,1024.0,0
2024-12-07T08:00:00.000Z,17.5,17.5,61,1024.0,0
2024-12-07T09:00:00.000Z,17.6,17.6,61,1024.0,1
2024-12-07T10:00:00.000Z,18.5,18.5,59,1025.0,1
2024-12-07T11:00:00.000Z,19.8,19.8,56,1025.0,1
2024-12-07T12:00:00.000Z,21.0,21.0,54,1024.0,1
2024-12-07T13:00:00.000Z,21.5,21.5,50,1023.0,1
2024-12-07T14:00:00.000Z,22.2,24.3,45,1023.0,1
2024-12-07T15:00:00.000Z,22.3,24.4,46,1022.0,1
2024-12-07T16:00:00.000Z,21.9,21.9,48,1022.0,1
2024-12-07T17:00:00.000Z,21.0,21.0,50,1023.0,1
2024-12-07T18:00:00.000Z,19.3,19.3,55,1023.0,1
2024-12-07T19:00:00.000Z,18.2,18.2,59,1023.0,0
2024-12-07T20:00:00.000Z,17.6,17.6,61,1024.0,0
2024-12-07T21:00:00.000Z,17.1,17.1,62,1024.0,0
2024-12-07T22:00:00.000Z,16.6,16.6,61,1023.0,0
2024-12-07T23:00:00.000Z,16.4,16.4,57,1023.0,0
2024-12-08T00:00:00.000Z,16.0,16.0,57,1023.0,0
2024-12-08T01:00:00.000Z,15.5,15.5,53,1023.0,0
2024-12-08T02:00:00.000Z,15.1,15.1,52,1022.0,0
2024-12-08T03:00:00.000Z,14.8,14.1,49,1022.0,0
2024-12-08T04:00:00.000Z,14.1,13.4,48,1022.0,0
2024-12-08T05:00:00.000Z,13.7,12.8,48,1022.0,0
2024-12-08T06:00:00.000Z,13.3,12.3,47,1022.0,0
2024-12-08T07:00:00.000Z,12.8,11.5,47,1022.0,0
2024-12-08T08:00:00.000Z,12.6,11.4,48,1023.0,0
2024-12-08T09:00:00.000Z,12.8,12.0,48,1023.0,1
2024-12-08T10:00:00.000Z,14.1,14.0,43,1023.0,1
2024-12-08T11:00:00.000Z,15.5,15.5,40,1023.0,1
2024-12-08T12:00:00.000Z,16.4,16.4,44,1023.0,1
2024-12-08T13:00:00.000Z,16.7,16.7,49,1022.0,1
2024-12-08T14:00:00.000Z,16.6,16.6,54,1021.0,1
2024-12-08T15:00:00.000Z,16.2,16.3,58,1020.0,1
2024-12-08T16:00:00.000Z,15.6,15.6,62,1020.0,1
2024-12-08T17:00:00.000Z,15.2,15.2,64,1020.0,1
2024-12-08T18:00:00.000Z,14.3,14.3,65,1020.0,1
2024-12-08T19:00:00.000Z,13.9,14.2,62,1020.0,0
2024-12-08T20:00:00.000Z,13.2,12.5,58,1020.0,0
2024-12-08T21:00:00.000Z,12.5,11.2,49,1020.0,0
2024-12-08T22:00:00.000Z,12.1,10.6,47,1020.0,0
2024-12-08T23:00:00.000Z,12.0,10.5,48,1020.0,0
2024-12-09T00:00:00.000Z,12.0,10.6,43,1021.0,0
2024-12-09T01:00:00.000Z,11.9,10.5,43,1020.0,0
2024-12-09T02:00:00.000Z,11.8,10.2,44,1020.0,0
2024-12-09T03:00:00.000Z,11.5,9.9,43,1020.0,0
2024-12-09T04:00:00.000Z,11.1,9.3,43,1020.0,0
2024-12-09T05:00:00.000Z,10.7,8.9,42,1019.0,0
2024-12-09T06:00:00.000Z,10.3,8.3,40,1020.0,0
2024-12-09T07:00:00.000Z,10.1,7.9,41,1020.0,0
2024-12-09T08:00:00.000Z,10.0,7.7,42,1020.0,0
2024-12-09T09:00:00.000Z,9.7,7.4,43,1020.0,1
2024-12-09T10:00:00.000Z,12.0,10.3,37,1020.0,1
2024-12-09T11:00:00.000Z,13.8,12.4,31,1020.0,1
2024-12-09T12:00:00.000Z,14.7,13.6,30,1019.0,1
2024-12-09T13:00:00.000Z,15.3,15.3,28,1019.0,1
2024-12-09T14:00:00.000Z,15.7,15.7,27,1018.0,1
2024-12-09T15:00:00.000Z,15.6,15.6,26,1017.0,1
2024-12-09T16:00:00.000Z,15.1,15.1,29,1017.0,1
2024-12-09T17:00:00.000Z,14.4,13.6,34,1018.0,1
2024-12-09T18:00:00.000Z,12.7,11.3,40,1018.0,1
2024-12-09T19:00:00.000Z,11.4,9.4,45,1019.0,0
2024-12-09T20:00:00.000Z,10.7,8.5,48,1020.0,0
2024-12-09T21:00:00.000Z,10.5,8.4,49,1020.0,0
2024-12-09T22:00:00.000Z,10.5,8.6,49,1020.0,0
2024-12-09T23:00:00.000Z,10.5,8.5,50,1020.0,0
2024-12-10T00:00:00.000Z,10.2,8.4,49,1020.0,0
2024-12-10T01:00:00.000Z,10.2,8.4,50,1020.0,0
2024-12-10T02:00:00.000Z,10.0,8.4,50,1019.0,0
2024-12-10T03:00:00.000Z,9.9,8.2,50,1019.0,0
2024-12-10T04:00:00.000Z,9.7,8.2,50,1019.0,0
2024-12-10T05:00:00.000Z,9.6,8.3,50,1019.0,0
2024-12-10T06:00:00.000Z,9.5,8.3,50,1019.0,0
2024-12-10T07:00:00.000Z,9.4,8.5,50,1019.0,0
2024-12-10T08:00:00.000Z,9.3,8.4,50,1019.0,0
2024-12-10T09:00:00.000Z,9.5,8.8,49,1019.0,1
2024-12-10T10:00:00.000Z,11.1,11.1,45,1019.0,1
2024-12-10T11:00:00.000Z,12.3,13.0,42,1020.0,1
2024-12-10T12:00:00.000Z,13.1,13.7,40,1019.0,1
2024-12-10T13:00:00.000Z,13.5,13.4,40,1019.0,1
2024-12-10T14:00:00.000Z,13.7,13.5,41,1018.0,1
2024-12-10T15:00:00.000Z,13.6,13.3,42,1017.0,1
2024-12-10T16:00:00.000Z,13.3,12.9,45,1017.0,1
2024-12-10T17:00:00.000Z,12.7,12.3,47,1017.0,1
2024-12-10T18:00:00.000Z,11.4,11.7,52,1017.0,1
2024-12-10T19:00:00.000Z,10.9,10.9,53,1018.0,0
2024-12-10T20:00:00.000Z,10.3,10.5,54,1018.0,0
2024-12-10T21:00:00.000Z,9.9,9.4,56,1018.0,0
2024-12-10T22:00:00.000Z,9.8,8.8,58,1018.0,0
2024-12-10T23:00:00.000Z,9.5,8.3,60,1018.0,0
2024-12-11T00:00:00.000Z,9.5,8.1,59,1017.0,0
2024-12-11T01:00:00.000Z,10.0,8.7,60,1017.0,0
2024-12-11T02:00:00.000Z,10.8,9.5,61,1016.0,0
2024-12-11T03:00:00.000Z,11.4,10.2,61,1016.0,0
2024-12-11T04:00:00.000Z,11.2,9.8,64,1016.0,0
2024-12-11T05:00:00.000Z,10.8,9.3,67,1015.0,0
2024-12-11T06:00:00.000Z,10.1,8.6,71,1015.0,0
2024-12-11T07:00:00.000Z,9.8,8.0,74,1015.0,0
2024-12-11T08:00:00.000Z,9.5,7.7,78,1016.0,0
2024-12-11T09:00:00.000Z,9.8,8.3,77,1016.0,1
2024-12-11T10:00:00.000Z,11.1,9.8,74,1016.0,1
2024-12-11T11:00:00.000Z,12.5,11.4,71,1016.0,1
2024-12-11T12:00:00.000Z,13.0,12.1,70,1016.0,1
2024-12-11T13:00:00.000Z,12.9,11.6,74,1016.0,1
2024-12-11T14:00:00.000Z,12.1,10.6,83,1015.0,1
2024-12-11T15:00:00.000Z,11.2,9.7,89,1015.0,1
2024-12-11T16:00:00.000Z,10.5,8.7,89,1015.0,1
2024-12-11T17:00:00.000Z,9.3,7.4,87,1015.0,1
2024-12-11T18:00:00.000Z,8.5,6.2,85,1015.0,1
2024-12-11T19:00:00.000Z,8.3,5.8,83,1016.0,0
2024-12-11T20:00:00.000Z,7.7,4.9,84,1017.0,0
2024-12-11T21:00:00.000Z,6.9,3.9,86,1017.0,0
2024-12-11T22:00:00.000Z,6.7,3.8,83,1017.0,0
2024-12-11T23:00:00.000Z,6.6,3.9,81,1017.0,0
2024-12-12T00:00:00.000Z,11.1,11.7,77,1018.0,0
2024-12-12T01:00:00.000Z,11.0,11.2,79,1018.0,0
2024-12-12T02:00:00.000Z,11.0,10.0,80,1017.0,0
2024-12-12T03:00:00.000Z,11.1,10.2,79,1017.0,0
2024-12-12T04:00:00.000Z,11.3,10.2,79,1017.0,0
2024-12-12T05:00:00.000Z,11.1,9.9,81,1017.0,0
2024-12-12T06:00:00.000Z,11.1,9.7,82,1017.0,0
2024-12-12T07:00:00.000Z,11.1,9.7,83,1017.0,0
2024-12-12T08:00:00.000Z,11.2,9.8,83,1017.0,0
2024-12-12T09:00:00.000Z,11.5,10.1,83,1017.0,1
2024-12-12T10:00:00.000Z,12.0,10.6,82,1018.0,1
2024-12-12T11:00:00.000Z,12.2,10.6,85,1018.0,1
2024-12-12T12:00:00.000Z,12.0,10.6,89,1018.0,1
2024-12-12T13:00:00.000Z,12.0,10.6,90,1018.0,1
2024-12-12T14:00:00.000Z,11.9,11.0,87,1017.0,1
2024-12-12T15:00:00.000Z,12.2,12.5,81,1017.0,1
2024-12-12T16:00:00.000Z,12.5,12.5,79,1017.0,1
2024-12-12T17:00:00.000Z,12.3,12.3,79,1017.0,1
2024-12-12T18:00:00.000Z,11.4,11.1,83,1017.0,1
2024-12-12T19:00:00.000Z,11.0,10.3,85,1018.0,0
2024-12-12T20:00:00.000Z,10.8,9.9,87,1018.0,0
2024-12-12T21:00:00.000Z,10.9,9.9,88,1019.0,0
2024-12-12T22:00:00.000Z,11.1,9.7,87,1019.0,0
2024-12-12T23:00:00.000Z,11.2,9.6,86,1019.0,0
2024-12-13T00:00:00.000Z,11.3,10.7,80,1020.0,0
2024-12-13T01:00:00.000Z,11.4,10.8,80,1020.0,0
2024-12-13T02:00:00.000Z,11.4,10.9,80,1020.0,0
2024-12-13T03:00:00.000Z,11.5,11.2,80,1020.0,0
2024-12-13T04:00:00.000Z,11.7,11.4,79,1020.0,0
2024-12-13T05:00:00.000Z,11.7,11.5,79,1020.0,0
2024-12-13T06:00:00.000Z,11.7,11.4,80,1020.0,0
2024-12-13T07:00:00.000Z,11.5,11.1,81,1021.0,0
2024-12-13T08:00:00.000Z,11.6,11.5,82,1021.0,0
2024-12-13T09:00:00.000Z,11.8,11.7,81,1022.0,1
2024-12-13T10:00:00.000Z,12.5,13.1,79,1022.0,1
2024-12-13T11:00:00.000Z,13.7,13.7,75,1023.0,1
2024-12-13T12:00:00.000Z,14.3,14.9,72,1023.0,1
2024-12-13T13:00:00.000Z,14.7,14.9,70,1023.0,1
2024-12-13T14:00:00.000Z,14.8,14.7,69,1022.0,1
2024-12-13T15:00:00.000Z,14.8,14.8,68,1022.0,1
2024-12-13T16:00:00.000Z,14.6,14.9,69,1023.0,1
2024-12-13T17:00:00.000Z,14.3,14.9,70,1023.0,1
2024-12-13T18:00:00.000Z,13.1,13.1,76,1024.0,1
2024-12-13T19:00:00.000Z,12.7,12.7,77,1024.0,0
2024-12-13T20:00:00.000Z,12.5,12.8,77,1025.0,0
2024-12-13T21:00:00.000Z,12.2,12.6,77,1026.0,0
2024-12-13T22:00:00.000Z,12.1,12.2,78,1026.0,0
2024-12-13T23:00:00.000Z,12.1,12.0,78,1026.0,0
2024-12-14T00:00:00.000Z,11.8,11.4,76,1027.0,0
2024-12-14T01:00:00.000Z,11.9,11.5,75,1027.0,0
2024-12-14T02:00:00.000Z,11.9,11.4,75,1027.0,0
2024-12-14T03:00:00.000Z,11.8,11.4,75,1026.0,0
2024-12-14T04:00:00.000Z,11.6,10.9,75,1026.0,0
2024-12-14T05:00:00.000Z,11.4,11.1,75,1027.0,0
2024-12-14T06:00:00.000Z,10.9,10.2,75,1027.0,0
2024-12-14T07:00:00.000Z,11.0,10.4,74,1028.0,0
2024-12-14T08:00:00.000Z,10.9,10.1,74,1028.0,0
2024-12-14T09:00:00.000Z,11.3,10.5,72,1028.0,1
2024-12-14T10:00:00.000Z,12.8,12.5,67,1029.0,1
2024-12-14T11:00:00.000Z,14.4,14.7,62,1029.0,1
2024-12-14T12:00:00.000Z,15.2,15.2,59,1029.0,1
2024-12-14T13:00:00.000Z,15.6,15.6,57,1029.0,1
2024-12-14T14:00:00.000Z,15.9,15.9,57,1028.0,1
2024-12-14T15:00:00.000Z,15.8,15.8,58,1028.0,1
2024-12-14T16:00:00.000Z,15.4,15.4,59,1028.0,1
2024-12-14T17:00:00.000Z,14.5,14.8,63,1028.0,1
2024-12-14T18:00:00.000Z,13.1,13.9,70,1028.0,1
2024-12-14T19:00:00.000Z,12.9,12.9,71,1029.0,0
2024-12-14T20:00:00.000Z,13.0,13.5,71,1029.0,0
2024-12-14T21:00:00.000Z,12.9,12.7,71,1030.0,0
2024-12-14T22:00:00.000Z,12.9,12.9,71,1030.0,0
2024-12-14T23:00:00.000Z,12.3,12.0,71,1030.0,0
2024-12-15T00:00:00.000Z,12.7,12.5,66,1031.0,0
2024-12-15T01:00:00.000Z,12.4,11.7,65,1031.0,0
2024-12-15T02:00:00.000Z,12.2,11.7,64,1030.0,0
2024-12-15T03:00:00.000Z,12.1,11.6,63,1031.0,0
2024-12-15T04:00:00.000Z,12.0,11.3,62,1031.0,0
2024-12-15T05:00:00.000Z,11.7,11.0,62,1031.0,0
2024-12-15T06:00:00.000Z,11.7,11.1,61,1030.0,0
2024-12-15T07:00:00.000Z,11.5,11.1,60,1031.0,0
2024-12-15T08:00:00.000Z,11.5,10.8,61,1031.0,0
2024-12-15T09:00:00.000Z,11.7,11.2,61,1031.0,1
2024-12-15T10:00:00.000Z,13.0,13.2,57,1032.0,1
2024-12-15T11:00:00.000Z,14.6,14.8,54,1033.0,1
2024-12-15T12:00:00.000Z,15.5,15.5,53,1033.0,1
2024-12-15T13:00:00.000Z,16.1,16.1,52,1033.0,1
2024-12-15T14:00:00.000Z,16.5,16.5,53,1032.0,1
2024-12-15T15:00:00.000Z,16.2,16.2,56,1032.0,1
2024-12-15T16:00:00.000Z,16.0,16.0,61,1032.0,1
2024-12-15T17:00:00.000Z,15.4,15.4,67,1032.0,1
2024-12-15T18:00:00.000Z,14.2,13.6,74,1032.0,1
2024-12-15T19:00:00.000Z,13.7,13.1,77,1033.0,0
2024-12-15T20:00:00.000Z,13.4,12.7,79,1033.0,0
2024-12-15T21:00:00.000Z,13.1,12.3,81,1034.0,0
2024-12-15T22:00:00.000Z,13.0,12.1,81,1034.0,0
2024-12-15T23:00:00.000Z,13.1,12.1,80,1034.0,0
2024-12-16T00:00:00.000Z,13.4,12.2,77,1035.0,0
2024-12-16T01:00:00.000Z,13.6,12.3,73,1034.0,0
2024-12-16T02:00:00.000Z,13.6,12.3,68,1034.0,0
2024-12-16T03:00:00.000Z,13.5,11.9,69,1035.0,0
2024-12-16T04:00:00.000Z,13.4,11.7,67,1035.0,0
2024-12-16T05:00:00.000Z,13.5,11.8,65,1035.0,0
2024-12-16T06:00:00.000Z,13.3,11.5,67,1035.0,0
2024-12-16T07:00:00.000Z,13.4,11.5,70,1035.0,0
2024-12-16T08:00:00.000Z,13.8,12.0,71,1035.0,0
2024-12-16T09:00:00.000Z,14.1,12.4,70,1036.0,1
2024-12-16T10:00:00.000Z,14.5,12.7,67,1036.0,1
2024-12-16T11:00:00.000Z,14.9,13.1,65,1037.0,1
2024-12-16T12:00:00.000Z,15.0,13.2,65,1037.0,1
2024-12-16T13:00:00.000Z,15.2,15.2,63,1036.0,1
2024-12-16T14:00:00.000Z,15.3,15.3,63,1036.0,1
2024-12-16T15:00:00.000Z,15.2,15.2,63,1035.0,1
2024-12-16T16:00:00.000Z,14.8,13.1,63,1035.0,1
2024-12-16T17:00:00.000Z,14.5,12.7,65,1035.0,1
2024-12-16T18:00:00.000Z,13.9,12.1,68,1035.0,1
2024-12-16T19:00:00.000Z,13.6,11.6,70,1035.0,0
2024-12-16T20:00:00.000Z,13.1,11.1,70,1036.0,0
2024-12-16T21:00:00.000Z,13.0,11.2,71,1036.0,0
2024-12-16T22:00:00.000Z,13.1,11.3,72,1036.0,0
2024-12-16T23:00:00.000Z,13.0,11.3,73,1036.0,0
2024-12-17T00:00:00.000Z,12.8,11.3,76,1036.0,0
2024-12-17T01:00:00.000Z,12.2,10.7,77,1035.0,0
2024-12-17T02:00:00.000Z,11.7,10.3,78,1035.0,0
2024-12-17T03:00:00.000Z,11.5,10.1,79,1035.0,0
2024-12-17T04:00:00.000Z,11.1,9.6,80,1034.0,0
2024-12-17T05:00:00.000Z,11.3,10.0,80,1034.0,0
2024-12-17T06:00:00.000Z,11.2,10.1,79,1034.0,0
2024-12-17T07:00:00.000Z,10.6,9.5,79,1034.0,0
2024-12-17T08:00:00.000Z,10.5,9.7,78,1034.0,0
2024-12-17T09:00:00.000Z,10.9,10.5,77,1035.0,1
2024-12-17T10:00:00.000Z,12.2,11.9,74,1035.0,1
2024-12-17T11:00:00.000Z,13.7,14.0,70,1035.0,1
2024-12-17T12:00:00.000Z,14.6,14.7,68,1035.0,1
2024-12-17T13:00:00.000Z,15.1,15.1,66,1034.0,1
2024-12-17T14:00:00.000Z,15.2,15.2,65,1033.0,1
2024-12-17T15:00:00.000Z,15.3,15.3,64,1032.0,1
2024-12-17T16:00:00.000Z,15.3,15.3,65,1032.0,1
2024-12-17T17:00:00.000Z,14.7,15.2,69,1032.0,1
2024-12-17T18:00:00.000Z,13.3,13.4,76,1032.0,1
2024-12-17T19:00:00.000Z,13.0,13.4,77,1033.0,0
2024-12-17T20:00:00.000Z,13.2,13.3,76,1033.0,0
2024-12-17T21:00:00.000Z,13.3,13.8,73,1033.0,0
2024-12-17T22:00:00.000Z,13.7,13.8,71,1033.0,0
2024-12-17T23:00:00.000Z,13.9,14.3,68,1033.0,0
2024-12-18T00:00:00.000Z,13.2,14.0,68,1032.0,0
2024-12-18T01:00:00.000Z,13.3,13.6,66,1032.0,0
2024-12-18T02:00:00.000Z,13.4,14.0,63,1032.0,0
2024-12-18T03:00:00.000Z,13.5,14.1,61,1031.0,0
2024-12-18T04:00:00.000Z,13.4,13.8,60,1031.0,0
2024-12-18T05:00:00.000Z,13.5,13.7,59,1031.0,0
2024-12-18T06:00:00.000Z,13.6,14.2,58,1031.0,0
2024-12-18T07:00:00.000Z,13.6,14.3,57,1031.0,0
2024-12-18T08:00:00.000Z,13.7,14.5,57,1031.0,0
2024-12-18T09:00:00.000Z,14.1,14.1,55,1031.0,1
2024-12-18T10:00:00.000Z,15.5,15.5,52,1032.0,1
2024-12-18T11:00:00.000Z,16.7,16.7,50,1032.0,1
2024-12-18T12:00:00.000Z,17.5,17.5,50,1032.0,1
2024-12-18T13:00:00.000Z,18.3,18.3,50,1031.0,1
2024-12-18T14:00:00.000Z,18.8,18.8,51,1030.0,1
2024-12-18T15:00:00.000Z,18.8,18.8,54,1029.0,1
2024-12-18T16:00:00.000Z,18.5,18.5,57,1029.0,1
2024-12-18T17:00:00.000Z,17.8,17.8,61,1029.0,1
2024-12-18T18:00:00.000Z,17.0,17.0,66,1029.0,1
2024-12-18T19:00:00.000Z,17.1,17.1,65,1029.0,0
2024-12-18T20:00:00.000Z,17.4,17.4,62,1029.0,0
2024-12-18T21:00:00.000Z,17.5,17.5,58,1030.0,0
2024-12-18T22:00:00.000Z,17.6,17.6,53,1029.0,0
2024-12-18T23:00:00.000Z,17.6,17.6,49,1029.0,0
2024-12-19T00:00:00.000Z,17.2,17.2,46,1029.0,0
2024-12-19T01:00:00.000Z,17.1,17.1,45,1028.0,0
2024-12-19T02:00:00.000Z,17.0,17.0,46,1028.0,0
2024-12-19T03:00:00.000Z,16.9,16.9,46,1028.0,0
2024-12-19T04:00:00.000Z,16.8,16.8,48,1027.0,0
2024-12-19T05:00:00.000Z,16.8,16.8,50,1027.0,0
2024-12-19T06:00:00.000Z,16.9,16.9,52,1027.0,0
2024-12-19T07:00:00.000Z,16.7,16.7,53,1027.0,0
2024-12-19T08:00:00.000Z,16.1,16.1,55,1027.0,0
2024-12-19T09:00:00.000Z,16.2,16.2,56,1027.0,1
2024-12-19T10:00:00.000Z,16.9,16.9,53,1027.0,1
2024-12-19T11:00:00.000Z,19.0,19.0,48,1028.0,1
2024-12-19T12:00:00.000Z,19.5,19.5,52,1027.0,1
2024-12-19T13:00:00.000Z,20.0,20.0,54,1027.0,1
2024-12-19T14:00:00.000Z,20.3,20.3,57,1026.0,1
2024-12-19T15:00:00.000Z,20.2,20.2,63,1025.0,1
2024-12-19T16:00:00.000Z,19.5,19.5,68,1025.0,1
2024-12-19T17:00:00.000Z,18.2,18.3,72,1025.0,1
2024-12-19T18:00:00.000Z,17.0,17.0,78,1025.0,1
2024-12-19T19:00:00.000Z,16.2,16.2,82,1025.0,0
2024-12-19T20:00:00.000Z,15.5,15.5,84,1026.0,0
2024-12-19T21:00:00.000Z,14.8,14.2,84,1026.0,0
2024-12-19T22:00:00.000Z,15.0,14.7,84,1026.0,0
2024-12-19T23:00:00.000Z,15.1,15.1,83,1026.0,0
2024-12-20T00:00:00.000Z,14.1,13.6,78,1027.0,0
2024-12-20T01:00:00.000Z,13.5,12.9,76,1027.0,0
2024-12-20T02:00:00.000Z,13.2,12.8,75,1027.0,0
2024-12-20T03:00:00.000Z,13.6,13.4,75,1027.0,0
2024-12-20T04:00:00.000Z,13.4,13.1,75,1026.0,0
2024-12-20T05:00:00.000Z,13.1,12.6,75,1026.0,0
2024-12-20T06:00:00.000Z,13.0,12.4,75,1026.0,0
2024-12-20T07:00:00.000Z,13.1,12.8,74,1027.0,0
2024-12-20T08:00:00.000Z,13.0,12.5,73,1027.0,0
